"If you use any of the data presented in this website, we ask you to please reference the author in the following suggested format: ",,,,,,,,,,,,,,,
"Liljedahl, A. (year of retrieval). Climate data from the Goldstream Creek Watershed study of Methane Release from Thermokarst Lakes. University of Alaska Fairbanks, Water and Environmental Research Center. ",,,,,,,,,,,,,,,
"URL: http://ine.uaf.edu/werc/werc-projects/goldstream/ Fairbanks, Alaska, variously paged. [month and day of retrieval].",,,,,,,,,,,,,,,
see readme-20200623.txt file for metadata,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
GSM1 Doughnut Lake  Met  2015-2019 Last Updated EKY  15Jan2019,,,,,,,,,,,,,,,
Soil Data,,,,,,,,,,,,,,,
Lat:64.899,,,,,,,,,,,,,,,
Long:-147.908,,,,,,,,,,,,,,,
Elev:175 m,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Col.  Data Type  Units,,,,,Installation_Notes,,,,,,,,,,
1. Date Time (Alaska Standard Time),,,,,"The site is located in a mixed stand of white spruce, dwarf birch and paper birch.",,,,,,,,,,
2. Soil Surface Temperature 0 cm bgs deg C,,,,,The permafrost depth in the soil pit was 62.5 cm.,,,,,,,,,,
3. Soil Temperature CS650 10 cm bgs deg C,,,,,The live moss/organic interface was at 5 cm depth.   There was another soil boundary at 20 cm depth where denser organic soil began.,,,,,,,,,,
4. Soil Temperature CS650 30 cm bgs deg C,,,,,Below 30 cm the soil were a mix of mineral and organic.,,,,,,,,,,
5. Soil Temperature CS650 50 cm bgs deg C,,,,,There was a layer of organics which appeared to be partially decomposed woody material at the active layer-permafrost boundary (62 cm bgs). ,,,,,,,,,,
6. Soil Temperature 5 cm bgs deg C,,,,,,,,,,,,,,,
7. Soil Temperature 10 cm bgs deg C,,,,,,,,,,,,,,,
8. Soil Temperature 20 cm bgs deg C,,,,,,,,,,,,,,,
9. Soil Temperature 30 cm bgs deg C,,,,,,,,,,,,,,,
10. Soil Temperature 50 cm bgs deg C,,,,,,,,,,,,,,,
11. Soil Temperature 70 cm bgs deg C,,,,,,,,,,,,,,,
12. Soil Temperature 90 cm bgs deg C,,,,,,,,,,,,,,,
13. Soil Temperature 110 cm bgs deg C,,,,,,,,,,,,,,,
14. Soil Temperature 130 cm bgs deg C,,,,,,,,,,,,,,,
14. Soil Temperature 150 cm bgs deg C,,,,,,,,,,,,,,,
14. Soil Temperature 175 cm bgs deg C,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
"Flags 6999-bad/missing, 7777-not collected",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Date/Time,Soil Surface Temperature 0 cm bgs deg C,Soil Temperature CS650 10 cm bgs deg C,Soil Temperature CS650 30 cm bgs deg C,Soil Temperature CS650 50 cm bgs deg C,Soil Temperature 5 cm bgs deg C,Soil Temperature 10 cm bgs deg C,Soil Temperature 20 cm bgs deg C,Soil Temperature 30 cm bgs deg C,Soil Temperature 50 cm bgs deg C,Soil Temperature 70 cm bgs deg C,Soil Temperature 90 cm bgs deg C,Soil Temperature 110 cm bgs deg C,Soil Temperature 130 cm bgs deg C,Soil Temperature 150 cm bgs deg C,Soil Temperature 175 cm bgs deg C
11/17/2015 16:00,7777,-1.219,-0.014,-0.041,-2.871812998,-1.36451593,-0.640763308,0.064753911,-0.168463966,6999,-0.168463966,-0.168463966,6999,-0.403622503,-0.403622503
11/17/2015 17:00,7777,-1.301,-0.007,-0.031,-2.871812998,-1.36451593,-0.640763308,0.064753911,-0.168463966,6999,-0.168463966,-0.168463966,6999,-0.403622503,-0.403622503
11/17/2015 18:00,7777,-1.263,-0.034,-0.054,-2.614716623,-1.36451593,-0.640763308,0.064753911,-0.168463966,6999,-0.168463966,-0.168463966,6999,-0.403622503,-0.403622503
11/17/2015 19:00,7777,-1.28,0.006,-0.064,-2.871812998,-1.36451593,-0.640763308,0.064753911,-0.168463966,6999,-0.168463966,-0.168463966,6999,-0.403622503,-0.403622503
11/17/2015 20:00,7777,-1.291,-0.007,-0.054,-2.871812998,-1.36451593,-0.640763308,0.064753911,-0.168463966,6999,-0.168463966,-0.403622503,6999,-0.403622503,-0.403622503
