"Date" "Time_AST" "Discharge_cms"
"2015-04-29" "08:47:00" 1.31
"2015-04-29" "09:02:00" 0.72
"2015-04-29" "09:17:00" 0
"2015-04-29" "09:32:00" 0.08
"2015-04-29" "09:47:00" 0.16
"2015-04-29" "10:02:00" 0.24
"2015-04-29" "10:17:00" 0.33
"2015-04-29" "10:32:00" 0.41
"2015-04-29" "10:47:00" 0.49
"2015-04-29" "11:02:00" 0.57
"2015-04-29" "11:17:00" 0.65
"2015-04-29" "11:32:00" 0.73
"2015-04-29" "11:47:00" 0.82
"2015-04-29" "12:02:00" 0.9
"2015-04-29" "12:17:00" 0.98
"2015-04-29" "12:32:00" 0.91
"2015-04-29" "12:47:00" 1.14
"2015-04-29" "13:02:00" 1.14
"2015-04-29" "13:17:00" 1.07
"2015-04-29" "13:32:00" 1.03
"2015-04-29" "13:47:00" 1.14
"2015-04-29" "14:02:00" 1.14
"2015-04-29" "14:17:00" 1.19
"2015-04-29" "14:32:00" 1.49
"2015-04-29" "14:47:00" 1.7
"2015-04-29" "15:02:00" 1.56
"2015-04-29" "15:17:00" 1.42
"2015-04-29" "15:32:00" 1.38
"2015-04-29" "15:47:00" 1.26
"2015-04-29" "16:02:00" 1.24
"2015-04-29" "16:17:00" 1.21
"2015-04-29" "16:32:00" 1.17
"2015-04-29" "16:47:00" 1.21
"2015-04-29" "17:02:00" 1.26
"2015-04-29" "17:17:00" 1.19
"2015-04-29" "17:32:00" 1.14
"2015-04-29" "17:47:00" 1.05
"2015-04-29" "18:02:00" 1.05
"2015-04-29" "18:17:00" 1.07
"2015-04-29" "18:32:00" 1.24
"2015-04-29" "18:47:00" 1.31
"2015-04-29" "19:02:00" 1.35
"2015-04-29" "19:17:00" 1.4
"2015-04-29" "19:32:00" 1.42
"2015-04-29" "19:47:00" 1.4
"2015-04-29" "20:02:00" 1.4
"2015-04-29" "20:17:00" 1.31
"2015-04-29" "20:32:00" 1.31
"2015-04-29" "20:47:00" 1.21
"2015-04-29" "21:02:00" 1.19
"2015-04-29" "21:17:00" 1.17
"2015-04-29" "21:32:00" 1.21
"2015-04-29" "21:47:00" 1.14
"2015-04-29" "22:02:00" 1.21
"2015-04-29" "22:17:00" 1.12
"2015-04-29" "22:32:00" 1.1
"2015-04-29" "22:47:00" 1.12
"2015-04-29" "23:02:00" 1.03
"2015-04-29" "23:17:00" 1.03
"2015-04-29" "23:32:00" 1
"2015-04-29" "23:47:00" 0.93
"2015-04-30" "00:02:00" 0.93
"2015-04-30" "00:17:00" 0.86
"2015-04-30" "00:32:00" 0.79
"2015-04-30" "00:47:00" 0.77
"2015-04-30" "01:02:00" 0.72
"2015-04-30" "01:17:00" 0.7
"2015-04-30" "01:32:00" 0.65
"2015-04-30" "01:47:00" 0.7
"2015-04-30" "02:02:00" 0.63
"2015-04-30" "02:17:00" 0.63
"2015-04-30" "02:32:00" 0.65
"2015-04-30" "02:47:00" 0.65
"2015-04-30" "03:02:00" 0.61
"2015-04-30" "03:17:00" 0.65
"2015-04-30" "03:32:00" 0.61
"2015-04-30" "03:47:00" 0.56
"2015-04-30" "04:02:00" 0.68
"2015-04-30" "04:17:00" 0.7
"2015-04-30" "04:32:00" 0.63
"2015-04-30" "04:47:00" 0.61
"2015-04-30" "05:02:00" 0.65
"2015-04-30" "05:17:00" 0.61
"2015-04-30" "05:32:00" 0.65
"2015-04-30" "05:47:00" 0.56
"2015-04-30" "06:02:00" 0.51
"2015-04-30" "06:17:00" 0.44
"2015-04-30" "06:32:00" 0.37
"2015-04-30" "06:47:00" 0.33
"2015-04-30" "07:02:00" 0.33
"2015-04-30" "07:17:00" 0.33
"2015-04-30" "07:32:00" 0.23
"2015-04-30" "07:47:00" 0.26
"2015-04-30" "08:02:00" 0.21
"2015-04-30" "08:17:00" 0.3
"2015-04-30" "08:32:00" 0.26
"2015-04-30" "08:47:00" 0.33
"2015-04-30" "09:02:00" 0.28
"2015-04-30" "09:17:00" 0.42
"2015-04-30" "09:32:00" 0.49
"2015-04-30" "09:47:00" 0.58
"2015-04-30" "10:02:00" 0.51
"2015-04-30" "10:17:00" 0.56
"2015-04-30" "10:32:00" 0.56
"2015-04-30" "10:47:00" 0.63
"2015-04-30" "11:02:00" 0.72
"2015-04-30" "11:17:00" 0.79
"2015-04-30" "11:32:00" 0.77
"2015-04-30" "11:47:00" 0.82
"2015-04-30" "12:02:00" 0.82
"2015-04-30" "12:17:00" 0.91
"2015-04-30" "12:32:00" 0.93
"2015-04-30" "12:47:00" 0.91
"2015-04-30" "13:02:00" 1.05
"2015-04-30" "13:17:00" 1.1
"2015-04-30" "13:32:00" 1.21
"2015-04-30" "13:47:00" 1.26
"2015-04-30" "14:02:00" 1.77
"2015-04-30" "14:17:00" 1.89
"2015-04-30" "14:32:00" 2.01
"2015-04-30" "14:47:00" 2.1
"2015-04-30" "15:02:00" 2.26
"2015-04-30" "15:17:00" 2.4
"2015-04-30" "15:32:00" 2.54
"2015-04-30" "15:47:00" 2.64
"2015-04-30" "16:02:00" 2.66
"2015-04-30" "16:17:00" 2.71
"2015-04-30" "16:32:00" 2.64
"2015-04-30" "16:47:00" 2.57
"2015-04-30" "17:02:00" 2.47
"2015-04-30" "17:17:00" 2.54
"2015-04-30" "17:32:00" 2.59
"2015-04-30" "17:47:00" 2.59
"2015-04-30" "18:02:00" 2.5
"2015-04-30" "18:17:00" 2.5
"2015-04-30" "18:32:00" 2.45
"2015-04-30" "18:47:00" 2.47
"2015-04-30" "19:02:00" 2.38
"2015-04-30" "19:17:00" 2.38
"2015-04-30" "19:32:00" 2.38
"2015-04-30" "19:47:00" 2.38
"2015-04-30" "20:02:00" 2.31
"2015-04-30" "20:17:00" 2.36
"2015-04-30" "20:32:00" 2.4
"2015-04-30" "20:47:00" 2.43
"2015-04-30" "21:02:00" 2.47
"2015-04-30" "21:17:00" 2.47
"2015-04-30" "21:32:00" 2.54
"2015-04-30" "21:47:00" 2.57
"2015-04-30" "22:02:00" 2.57
"2015-04-30" "22:17:00" 2.59
"2015-04-30" "22:32:00" 2.54
"2015-04-30" "22:47:00" 2.54
"2015-04-30" "23:02:00" 2.47
"2015-04-30" "23:17:00" 2.38
"2015-04-30" "23:32:00" 2.33
"2015-04-30" "23:47:00" 2.26
"2015-05-01" "00:02:00" 2.26
"2015-05-01" "00:17:00" 2.19
"2015-05-01" "00:32:00" 2.12
"2015-05-01" "00:47:00" 2.08
"2015-05-01" "01:02:00" 2.01
"2015-05-01" "01:17:00" 1.94
"2015-05-01" "01:32:00" 1.77
"2015-05-01" "01:47:00" 1.73
"2015-05-01" "02:02:00" 1.63
"2015-05-01" "02:17:00" 1.49
"2015-05-01" "02:32:00" 1.45
"2015-05-01" "02:47:00" 1.38
"2015-05-01" "03:02:00" 1.28
"2015-05-01" "03:17:00" 1.24
"2015-05-01" "03:32:00" 1.17
"2015-05-01" "03:47:00" 1.1
"2015-05-01" "04:02:00" 1
"2015-05-01" "04:17:00" 0.96
"2015-05-01" "04:32:00" 0.89
"2015-05-01" "04:47:00" 0.91
"2015-05-01" "05:02:00" 0.91
"2015-05-01" "05:17:00" 0.82
"2015-05-01" "05:32:00" 0.77
"2015-05-01" "05:47:00" 0.7
"2015-05-01" "06:02:00" 0.65
"2015-05-01" "06:17:00" 0.63
"2015-05-01" "06:32:00" 0.51
"2015-05-01" "06:47:00" 0.49
"2015-05-01" "07:02:00" 0.4
"2015-05-01" "07:17:00" 0.4
"2015-05-01" "07:32:00" 0.33
"2015-05-01" "07:47:00" 0.35
"2015-05-01" "08:02:00" 0.33
"2015-05-01" "08:17:00" 0.37
"2015-05-01" "08:32:00" 0.44
"2015-05-01" "08:47:00" 0.51
"2015-05-01" "09:02:00" 0.56
"2015-05-01" "09:17:00" 0.54
"2015-05-01" "09:32:00" 0.61
"2015-05-01" "09:47:00" 0.68
"2015-05-01" "10:02:00" 0.77
"2015-05-01" "10:17:00" 0.93
"2015-05-01" "10:32:00" 1.17
"2015-05-01" "10:47:00" 1.33
"2015-05-01" "11:02:00" 1.45
"2015-05-01" "11:17:00" 1.42
"2015-05-01" "11:32:00" 1.56
"2015-05-01" "11:47:00" 1.66
"2015-05-01" "12:02:00" 1.66
"2015-05-01" "12:17:00" 1.77
"2015-05-01" "12:32:00" 2.03
"2015-05-01" "12:47:00" 2.19
"2015-05-01" "13:02:00" 2.31
"2015-05-01" "13:17:00" 2.4
"2015-05-01" "13:32:00" 2.54
"2015-05-01" "13:47:00" 2.5
"2015-05-01" "14:02:00" 2.57
"2015-05-01" "14:17:00" 2.68
"2015-05-01" "14:32:00" 2.75
"2015-05-01" "14:47:00" 2.73
"2015-05-01" "15:02:00" 2.71
"2015-05-01" "15:17:00" 2.85
"2015-05-01" "15:32:00" 2.78
"2015-05-01" "15:47:00" 2.68
"2015-05-01" "16:02:00" 2.71
"2015-05-01" "16:17:00" 2.64
"2015-05-01" "16:32:00" 2.68
"2015-05-01" "16:47:00" 2.73
"2015-05-01" "17:02:00" 2.66
"2015-05-01" "17:17:00" 2.64
"2015-05-01" "17:32:00" 2.68
"2015-05-01" "17:47:00" 2.68
"2015-05-01" "18:02:00" 2.66
"2015-05-01" "18:17:00" 2.61
"2015-05-01" "18:32:00" 2.52
"2015-05-01" "18:47:00" 2.45
"2015-05-01" "19:02:00" 2.36
"2015-05-01" "19:17:00" 2.4
"2015-05-01" "19:32:00" 2.38
"2015-05-01" "19:47:00" 2.43
"2015-05-01" "20:02:00" 2.43
"2015-05-01" "20:17:00" 2.4
"2015-05-01" "20:32:00" 2.47
"2015-05-01" "20:47:00" 2.45
"2015-05-01" "21:02:00" 2.4
"2015-05-01" "21:17:00" 2.5
"2015-05-01" "21:32:00" 2.47
"2015-05-01" "21:47:00" 2.38
"2015-05-01" "22:02:00" 2.36
"2015-05-01" "22:17:00" 2.31
"2015-05-01" "22:32:00" 2.31
"2015-05-01" "22:47:00" 2.15
"2015-05-01" "23:02:00" 2.17
"2015-05-01" "23:17:00" 2.1
"2015-05-01" "23:32:00" 1.96
"2015-05-01" "23:47:00" 1.89
"2015-05-02" "00:02:00" 1.7
"2015-05-02" "00:17:00" 1.63
"2015-05-02" "00:32:00" 1.59
"2015-05-02" "00:47:00" 1.49
"2015-05-02" "01:02:00" 1.56
"2015-05-02" "01:17:00" 1.42
"2015-05-02" "01:32:00" 1.31
"2015-05-02" "01:47:00" 1.19
"2015-05-02" "02:02:00" 1.21
"2015-05-02" "02:17:00" 1.19
"2015-05-02" "02:32:00" 1.07
"2015-05-02" "02:47:00" 1.03
"2015-05-02" "03:02:00" 0.89
"2015-05-02" "03:17:00" 0.82
"2015-05-02" "03:32:00" 0.75
"2015-05-02" "03:47:00" 0.63
"2015-05-02" "04:02:00" 0.61
"2015-05-02" "04:17:00" 0.51
"2015-05-02" "04:32:00" 0.49
"2015-05-02" "04:47:00" 0.42
"2015-05-02" "05:02:00" 0.44
"2015-05-02" "05:17:00" 0.37
"2015-05-02" "05:32:00" 0.3
"2015-05-02" "05:47:00" 0.26
"2015-05-02" "06:02:00" 0.26
"2015-05-02" "06:17:00" 0.23
"2015-05-02" "06:32:00" 0.19
"2015-05-02" "06:47:00" 0.16
"2015-05-02" "07:02:00" 0.21
"2015-05-02" "07:17:00" 0.26
"2015-05-02" "07:32:00" 0.35
"2015-05-02" "07:47:00" 0.44
"2015-05-02" "08:02:00" 0.51
"2015-05-02" "08:17:00" 0.58
"2015-05-02" "08:32:00" 0.61
"2015-05-02" "08:47:00" 0.58
"2015-05-02" "09:02:00" 0.61
"2015-05-02" "09:17:00" 0.68
"2015-05-02" "09:32:00" 0.72
"2015-05-02" "09:47:00" 0.89
"2015-05-02" "10:02:00" 1.21
"2015-05-02" "10:17:00" 1.49
"2015-05-02" "10:32:00" 1.59
"2015-05-02" "10:47:00" 1.61
"2015-05-02" "11:02:00" 1.82
"2015-05-02" "11:17:00" 1.89
"2015-05-02" "11:32:00" 2.08
"2015-05-02" "11:47:00" 1.94
"2015-05-02" "12:02:00" 2.05
"2015-05-02" "12:17:00" 2.03
"2015-05-02" "12:32:00" 1.96
"2015-05-02" "12:47:00" 1.94
"2015-05-02" "13:02:00" 2.08
"2015-05-02" "13:17:00" 2.1
"2015-05-02" "13:32:00" 2.19
"2015-05-02" "13:47:00" 2.36
"2015-05-02" "14:02:00" 2.26
"2015-05-02" "14:17:00" 2.4
"2015-05-02" "14:32:00" 2.45
"2015-05-02" "14:47:00" 2.57
"2015-05-02" "15:02:00" 2.54
"2015-05-02" "15:17:00" 2.59
"2015-05-02" "15:32:00" 2.52
"2015-05-02" "15:47:00" 2.54
"2015-05-02" "16:02:00" 2.57
"2015-05-02" "16:17:00" 2.61
"2015-05-02" "16:32:00" 2.64
"2015-05-02" "16:47:00" 2.61
"2015-05-02" "17:02:00" 2.64
"2015-05-02" "17:17:00" 2.78
"2015-05-02" "17:32:00" 2.73
"2015-05-02" "17:47:00" 2.73
"2015-05-02" "18:02:00" 2.89
"2015-05-02" "18:17:00" 2.85
"2015-05-02" "18:32:00" 2.89
"2015-05-02" "18:47:00" 2.78
"2015-05-02" "19:02:00" 2.85
"2015-05-02" "19:17:00" 2.73
"2015-05-02" "19:32:00" 2.61
"2015-05-02" "19:47:00" 2.57
"2015-05-02" "20:02:00" 2.59
"2015-05-02" "20:17:00" 2.66
"2015-05-02" "20:32:00" 2.64
"2015-05-02" "20:47:00" 2.66
"2015-05-02" "21:02:00" 2.61
"2015-05-02" "21:17:00" 2.57
"2015-05-02" "21:32:00" 2.75
"2015-05-02" "21:47:00" 2.82
"2015-05-02" "22:02:00" 2.78
"2015-05-02" "22:17:00" 2.75
"2015-05-02" "22:32:00" 2.78
"2015-05-02" "22:47:00" 2.68
"2015-05-02" "23:02:00" 2.64
"2015-05-02" "23:17:00" 2.54
"2015-05-02" "23:32:00" 2.45
"2015-05-02" "23:47:00" 2.33
"2015-05-03" "00:02:00" 2.26
"2015-05-03" "00:17:00" 2.15
"2015-05-03" "00:32:00" 2.19
"2015-05-03" "00:47:00" 2.1
"2015-05-03" "01:02:00" 2.1
"2015-05-03" "01:17:00" 1.98
"2015-05-03" "01:32:00" 2.01
"2015-05-03" "01:47:00" 2.01
"2015-05-03" "02:02:00" 1.96
"2015-05-03" "02:17:00" 1.96
"2015-05-03" "02:32:00" 1.87
"2015-05-03" "02:47:00" 1.73
"2015-05-03" "03:02:00" 1.7
"2015-05-03" "03:17:00" 1.63
"2015-05-03" "03:32:00" 1.63
"2015-05-03" "03:47:00" 1.54
"2015-05-03" "04:02:00" 1.52
"2015-05-03" "04:17:00" 1.45
"2015-05-03" "04:32:00" 1.28
"2015-05-03" "04:47:00" 1.17
"2015-05-03" "05:02:00" 1.12
"2015-05-03" "05:17:00" 0.98
"2015-05-03" "05:32:00" 0.91
"2015-05-03" "05:47:00" 0.77
"2015-05-03" "06:02:00" 0.68
"2015-05-03" "06:17:00" 0.56
"2015-05-03" "06:32:00" 0.56
"2015-05-03" "06:47:00" 0.56
"2015-05-03" "07:02:00" 0.56
"2015-05-03" "07:17:00" 0.54
"2015-05-03" "07:32:00" 0.63
"2015-05-03" "07:47:00" 0.61
"2015-05-03" "08:02:00" 0.68
"2015-05-03" "08:17:00" 0.7
"2015-05-03" "08:32:00" 0.79
"2015-05-03" "08:47:00" 0.84
"2015-05-03" "09:02:00" 0.86
"2015-05-03" "09:17:00" 1.03
"2015-05-03" "09:32:00" 1.14
"2015-05-03" "09:47:00" 1.24
"2015-05-03" "10:02:00" 1.26
"2015-05-03" "10:17:00" 1.47
"2015-05-03" "10:32:00" 1.56
"2015-05-03" "10:47:00" 1.7
"2015-05-03" "11:02:00" 1.77
"2015-05-03" "11:17:00" 1.75
"2015-05-03" "11:32:00" 1.73
"2015-05-03" "11:47:00" 1.75
"2015-05-03" "12:02:00" 1.89
"2015-05-03" "12:17:00" 1.98
"2015-05-03" "12:32:00" 2.08
"2015-05-03" "12:47:00" 2.12
"2015-05-03" "13:02:00" 2.15
"2015-05-03" "13:17:00" 2.29
"2015-05-03" "13:32:00" 2.33
"2015-05-03" "13:47:00" 2.19
"2015-05-03" "14:02:00" 2.22
"2015-05-03" "14:17:00" 2.24
"2015-05-03" "14:32:00" 2.38
"2015-05-03" "14:47:00" 2.36
"2015-05-03" "15:02:00" 2.43
"2015-05-03" "15:17:00" 2.47
"2015-05-03" "15:32:00" 2.61
"2015-05-03" "15:47:00" 2.68
"2015-05-03" "16:02:00" 2.57
"2015-05-03" "16:17:00" 2.64
"2015-05-03" "16:32:00" 2.64
"2015-05-03" "16:47:00" 2.52
"2015-05-03" "17:02:00" 2.61
"2015-05-03" "17:17:00" 2.64
"2015-05-03" "17:32:00" 2.59
"2015-05-03" "17:47:00" 2.66
"2015-05-03" "18:02:00" 2.78
"2015-05-03" "18:17:00" 2.85
"2015-05-03" "18:32:00" 2.71
"2015-05-03" "18:47:00" 2.73
"2015-05-03" "19:02:00" 2.64
"2015-05-03" "19:17:00" 2.66
"2015-05-03" "19:32:00" 2.68
"2015-05-03" "19:47:00" 2.85
"2015-05-03" "20:02:00" 2.89
"2015-05-03" "20:17:00" 2.87
"2015-05-03" "20:32:00" 2.85
"2015-05-03" "20:47:00" 2.87
"2015-05-03" "21:02:00" 2.75
"2015-05-03" "21:17:00" 2.8
"2015-05-03" "21:32:00" 2.82
"2015-05-03" "21:47:00" 2.78
"2015-05-03" "22:02:00" 2.66
"2015-05-03" "22:17:00" 2.68
"2015-05-03" "22:32:00" 2.64
"2015-05-03" "22:47:00" 2.54
"2015-05-03" "23:02:00" 2.5
"2015-05-03" "23:17:00" 2.43
"2015-05-03" "23:32:00" 2.29
"2015-05-03" "23:47:00" 2.22
"2015-05-04" "00:02:00" 2.1
"2015-05-04" "00:17:00" 2.01
"2015-05-04" "00:32:00" 1.96
"2015-05-04" "00:47:00" 1.91
"2015-05-04" "01:02:00" 2.01
"2015-05-04" "01:17:00" 2.01
"2015-05-04" "01:32:00" 1.98
"2015-05-04" "01:47:00" 1.87
"2015-05-04" "02:02:00" 1.87
"2015-05-04" "02:17:00" 1.89
"2015-05-04" "02:32:00" 1.87
"2015-05-04" "02:47:00" 1.87
"2015-05-04" "03:02:00" 1.98
"2015-05-04" "03:17:00" 1.98
"2015-05-04" "03:32:00" 1.98
"2015-05-04" "03:47:00" 2.03
"2015-05-04" "04:02:00" 2.03
"2015-05-04" "04:17:00" 2.01
"2015-05-04" "04:32:00" 2.01
"2015-05-04" "04:47:00" 2.08
"2015-05-04" "05:02:00" 2.1
"2015-05-04" "05:17:00" 2.01
"2015-05-04" "05:32:00" 2.12
"2015-05-04" "05:47:00" 2.1
"2015-05-04" "06:02:00" 2.05
"2015-05-04" "06:17:00" 2.01
"2015-05-04" "06:32:00" 2.05
"2015-05-04" "06:47:00" 1.96
"2015-05-04" "07:02:00" 2.01
"2015-05-04" "07:17:00" 1.98
"2015-05-04" "07:32:00" 1.98
"2015-05-04" "07:47:00" 2.1
"2015-05-04" "08:02:00" 2.05
"2015-05-04" "08:17:00" 2.1
"2015-05-04" "08:32:00" 2.1
"2015-05-04" "08:47:00" 2.12
"2015-05-04" "09:02:00" 2.15
"2015-05-04" "09:17:00" 2.05
"2015-05-04" "09:32:00" 2.15
"2015-05-04" "09:47:00" 2.24
"2015-05-04" "10:02:00" 2.17
"2015-05-04" "10:17:00" 2.22
"2015-05-04" "10:32:00" 2.22
"2015-05-04" "10:47:00" 2.24
"2015-05-04" "11:02:00" 2.36
"2015-05-04" "11:17:00" 2.31
"2015-05-04" "11:32:00" 2.33
"2015-05-04" "11:47:00" 2.45
"2015-05-04" "12:02:00" 2.47
"2015-05-04" "12:17:00" 2.45
"2015-05-04" "12:32:00" 2.45
"2015-05-04" "12:47:00" 2.64
"2015-05-04" "13:02:00" 2.61
"2015-05-04" "13:17:00" 2.71
"2015-05-04" "13:32:00" 2.8
"2015-05-04" "13:47:00" 2.75
"2015-05-04" "14:02:00" 2.8
"2015-05-04" "14:17:00" 2.85
"2015-05-04" "14:32:00" 3.13
"2015-05-04" "14:47:00" 3.06
"2015-05-04" "15:02:00" 3.1
"2015-05-04" "15:17:00" 3.08
"2015-05-04" "15:32:00" 3.13
"2015-05-04" "15:47:00" 3.15
"2015-05-04" "16:02:00" 3.17
"2015-05-04" "16:17:00" 3.17
"2015-05-04" "16:32:00" 3.31
"2015-05-04" "16:47:00" 3.29
"2015-05-04" "17:02:00" 3.36
"2015-05-04" "17:17:00" 3.52
"2015-05-04" "17:32:00" 3.61
"2015-05-04" "17:47:00" 3.54
"2015-05-04" "18:02:00" 3.71
"2015-05-04" "18:17:00" 3.85
"2015-05-04" "18:32:00" 3.71
"2015-05-04" "18:47:00" 3.61
"2015-05-04" "19:02:00" 3.73
"2015-05-04" "19:17:00" 3.75
"2015-05-04" "19:32:00" 3.73
"2015-05-04" "19:47:00" 3.68
"2015-05-04" "20:02:00" 3.71
"2015-05-04" "20:17:00" 3.71
"2015-05-04" "20:32:00" 3.8
"2015-05-04" "20:47:00" 3.68
"2015-05-04" "21:02:00" 3.71
"2015-05-04" "21:17:00" 3.8
"2015-05-04" "21:32:00" 3.68
"2015-05-04" "21:47:00" 3.71
"2015-05-04" "22:02:00" 3.73
"2015-05-04" "22:17:00" 3.66
"2015-05-04" "22:32:00" 3.57
"2015-05-04" "22:47:00" 3.41
"2015-05-04" "23:02:00" 3.48
"2015-05-04" "23:17:00" 3.36
"2015-05-04" "23:32:00" 3.2
"2015-05-04" "23:47:00" 3.24
"2015-05-05" "00:02:00" 3.1
"2015-05-05" "00:17:00" 2.94
"2015-05-05" "00:32:00" 2.99
"2015-05-05" "00:47:00" 2.8
"2015-05-05" "01:02:00" 2.66
"2015-05-05" "01:17:00" 2.61
"2015-05-05" "01:32:00" 2.54
"2015-05-05" "01:47:00" 2.5
"2015-05-05" "02:02:00" 2.45
"2015-05-05" "02:17:00" 2.33
"2015-05-05" "02:32:00" 2.24
"2015-05-05" "02:47:00" 2.1
"2015-05-05" "03:02:00" 2.03
"2015-05-05" "03:17:00" 1.94
"2015-05-05" "03:32:00" 1.94
"2015-05-05" "03:47:00" 1.82
"2015-05-05" "04:02:00" 1.75
"2015-05-05" "04:17:00" 1.63
"2015-05-05" "04:32:00" 1.59
"2015-05-05" "04:47:00" 1.52
"2015-05-05" "05:02:00" 1.42
"2015-05-05" "05:17:00" 1.49
"2015-05-05" "05:32:00" 1.49
"2015-05-05" "05:47:00" 1.31
"2015-05-05" "06:02:00" 1.21
"2015-05-05" "06:17:00" 1.17
"2015-05-05" "06:32:00" 1.19
"2015-05-05" "06:47:00" 1.21
"2015-05-05" "07:02:00" 1.14
"2015-05-05" "07:17:00" 1.24
"2015-05-05" "07:32:00" 1.26
"2015-05-05" "07:47:00" 1.28
"2015-05-05" "08:02:00" 1.38
"2015-05-05" "08:17:00" 1.52
"2015-05-05" "08:32:00" 1.52
"2015-05-05" "08:47:00" 1.68
"2015-05-05" "09:02:00" 1.8
"2015-05-05" "09:17:00" 1.89
"2015-05-05" "09:32:00" 2.05
"2015-05-05" "09:47:00" 2.26
"2015-05-05" "10:02:00" 2.29
"2015-05-05" "10:17:00" 2.5
"2015-05-05" "10:32:00" 2.61
"2015-05-05" "10:47:00" 2.59
"2015-05-05" "11:02:00" 2.78
"2015-05-05" "11:17:00" 2.8
"2015-05-05" "11:32:00" 3.01
"2015-05-05" "11:47:00" 2.99
"2015-05-05" "12:02:00" 3.01
"2015-05-05" "12:17:00" 2.99
"2015-05-05" "12:32:00" 3.1
"2015-05-05" "12:47:00" 3.15
"2015-05-05" "13:02:00" 3.22
"2015-05-05" "13:17:00" 3.27
"2015-05-05" "13:32:00" 3.38
"2015-05-05" "13:47:00" 3.5
"2015-05-05" "14:02:00" 3.52
"2015-05-05" "14:17:00" 3.66
"2015-05-05" "14:32:00" 3.75
"2015-05-05" "14:47:00" 3.82
"2015-05-05" "15:02:00" 3.78
"2015-05-05" "15:17:00" 3.73
"2015-05-05" "15:32:00" 3.73
"2015-05-05" "15:47:00" 3.59
"2015-05-05" "16:02:00" 3.68
"2015-05-05" "16:17:00" 3.52
"2015-05-05" "16:32:00" 3.48
"2015-05-05" "16:47:00" 3.41
"2015-05-05" "17:02:00" 3.43
"2015-05-05" "17:17:00" 3.36
"2015-05-05" "17:32:00" 3.29
"2015-05-05" "17:47:00" 3.22
"2015-05-05" "18:02:00" 3.2
"2015-05-05" "18:17:00" 3.31
"2015-05-05" "18:32:00" 3.36
"2015-05-05" "18:47:00" 3.29
"2015-05-05" "19:02:00" 3.24
"2015-05-05" "19:17:00" 3.24
"2015-05-05" "19:32:00" 3.01
"2015-05-05" "19:47:00" 3.2
"2015-05-05" "20:02:00" 3.22
"2015-05-05" "20:17:00" 3.03
"2015-05-05" "20:32:00" 3.2
"2015-05-05" "20:47:00" 3.17
"2015-05-05" "21:02:00" 3.13
"2015-05-05" "21:17:00" 3.22
"2015-05-05" "21:32:00" 3.27
"2015-05-05" "21:47:00" 3.24
"2015-05-05" "22:02:00" 3.17
"2015-05-05" "22:17:00" 3.1
"2015-05-05" "22:32:00" 3.2
"2015-05-05" "22:47:00" 3.17
"2015-05-05" "23:02:00" 3.03
"2015-05-05" "23:17:00" 3.1
"2015-05-05" "23:32:00" 3.06
"2015-05-05" "23:47:00" 3.01
"2015-05-06" "00:02:00" 2.94
"2015-05-06" "00:17:00" 2.82
"2015-05-06" "00:32:00" 2.87
"2015-05-06" "00:47:00" 2.82
"2015-05-06" "01:02:00" 2.73
"2015-05-06" "01:17:00" 2.59
"2015-05-06" "01:32:00" 2.59
"2015-05-06" "01:47:00" 2.68
"2015-05-06" "02:02:00" 2.64
"2015-05-06" "02:17:00" 2.66
"2015-05-06" "02:32:00" 2.54
"2015-05-06" "02:47:00" 2.52
"2015-05-06" "03:02:00" 2.57
"2015-05-06" "03:17:00" 2.54
"2015-05-06" "03:32:00" 2.47
"2015-05-06" "03:47:00" 2.33
"2015-05-06" "04:02:00" 2.33
"2015-05-06" "04:17:00" 2.17
"2015-05-06" "04:32:00" 2.19
"2015-05-06" "04:47:00" 2.03
"2015-05-06" "05:02:00" 2.05
"2015-05-06" "05:17:00" 2.01
"2015-05-06" "05:32:00" 1.98
"2015-05-06" "05:47:00" 1.82
"2015-05-06" "06:02:00" 1.68
"2015-05-06" "06:17:00" 1.68
"2015-05-06" "06:32:00" 1.61
"2015-05-06" "06:47:00" 1.56
"2015-05-06" "07:02:00" 1.52
"2015-05-06" "07:17:00" 1.56
"2015-05-06" "07:32:00" 1.66
"2015-05-06" "07:47:00" 1.82
"2015-05-06" "08:02:00" 1.82
"2015-05-06" "08:17:00" 1.89
"2015-05-06" "08:32:00" 1.98
"2015-05-06" "08:47:00" 2.08
"2015-05-06" "09:02:00" 2.26
"2015-05-06" "09:17:00" 2.4
"2015-05-06" "09:32:00" 2.38
"2015-05-06" "09:47:00" 2.59
"2015-05-06" "10:02:00" 2.66
"2015-05-06" "10:17:00" 2.71
"2015-05-06" "10:32:00" 2.82
"2015-05-06" "10:47:00" 2.87
"2015-05-06" "11:02:00" 2.8
"2015-05-06" "11:17:00" 2.87
"2015-05-06" "11:32:00" 3.01
"2015-05-06" "11:47:00" 2.92
"2015-05-06" "12:02:00" 2.92
"2015-05-06" "12:17:00" 3.1
"2015-05-06" "12:32:00" 3.15
"2015-05-06" "12:47:00" 3.17
"2015-05-06" "13:02:00" 3.22
"2015-05-06" "13:17:00" 3.36
"2015-05-06" "13:32:00" 3.31
"2015-05-06" "13:47:00" 3.36
"2015-05-06" "14:02:00" 3.52
"2015-05-06" "14:17:00" 3.45
"2015-05-06" "14:32:00" 3.48
"2015-05-06" "14:47:00" 3.27
"2015-05-06" "15:02:00" 3.24
"2015-05-06" "15:17:00" 3.27
