Date,Time UTC-08:00,ST (°C) at 2cm,ST (°C) at 5cm,ST (°C) at 10cm,ST (°C) at 15cm,ST (°C) at 20cm,ST (°C) at 30cm,ST (°C) at 40cm,ST (°C) at 50cm,ST (°C) at 75cm,ST (°C) at 100cm,ST (°C) at 125cm
2016-01-08,10:00:00,-8,-7,-6,-6,-5,-4,-4,-3,-2,-1,0
2016-01-08,11:00:00,-8,-7,-6,-6,-5,-4,-4,-3,-2,-1,0
2016-01-08,12:00:00,-8,-7,-7,-6,-5,-4,-4,-3,-2,-1,0
2016-01-08,13:00:00,-8,-7,-7,-6,-5,-4,-4,-3,-2,-1,0
2016-01-08,14:00:00,-8,-7,-7,-6,-5,-4,-4,-3,-2,-1,0
2016-01-08,15:00:00,-8,-7,-7,-6,-6,-4,-4,-3,-2,-1,0
2016-01-08,16:00:00,-8,-7,-7,-6,-6,-4,-4,-3,-2,-1,0
2016-01-08,17:00:00,-9,-7,-7,-6,-6,-4,-4,-3,-2,-1,0
2016-01-08,18:00:00,-9,-8,-7,-6,-6,-5,-4,-3,-2,-1,0
2016-01-08,19:00:00,-9,-8,-7,-6,-6,-5,-4,-3,-2,-1,0
2016-01-08,20:00:00,-9,-8,-7,-6,-6,-5,-4,-3,-2,-1,0
2016-01-08,21:00:00,-9,-8,-7,-6,-6,-5,-4,-3,-2,-1,0
2016-01-08,22:00:00,-9,-8,-7,-7,-6,-5,-4,-3,-2,-1,0
2016-01-08,23:00:00,-9,-8,-7,-7,-6,-5,-4,-3,-2,-1,0
2016-01-09,00:00:00,-9,-8,-7,-7,-6,-5,-4,-3,-2,-1,0
2016-01-09,01:00:00,-9,-8,-7,-7,-6,-5,-4,-3,-2,-1,0
2016-01-09,02:00:00,-9,-8,-8,-7,-6,-5,-4,-3,-2,-1,0
2016-01-09,03:00:00,-9,-8,-8,-7,-6,-5,-4,-3,-2,-1,0
2016-01-09,04:00:00,-9.530,-8.290,-7.650,-6.902,-6.275,-4.983,-4.176,-3.387,-2.021,-1.073,-0.315
2016-01-09,05:00:00,-9.590,-8.350,-7.707,-6.957,-6.331,-5.030,-4.211,-3.417,-2.033,-1.075,-0.315
2016-01-09,06:00:00,-9.640,-8.410,-7.764,-7.010,-6.383,-5.075,-4.246,-3.443,-2.050,-1.091,-0.322
2016-01-09,07:00:00,-9.680,-8.460,-7.818,-7.068,-6.434,-5.118,-4.284,-3.470,-2.057,-1.096,-0.325
2016-01-09,08:00:00,-9.600,-8.470,-7.856,-7.116,-6.483,-5.164,-4.320,-3.500,-2.071,-1.095,-0.324
2016-01-09,09:00:00,-9.410,-8.420,-7.854,-7.146,-6.525,-5.207,-4.354,-3.526,-2.086,-1.096,-0.319
2016-01-09,10:00:00,-9.110,-8.290,-7.809,-7.157,-6.550,-5.246,-4.388,-3.550,-2.094,-1.108,-0.315
2016-01-09,11:00:00,-8.860,-8.140,-7.727,-7.131,-6.567,-5.279,-4.422,-3.583,-2.110,-1.106,-0.324
2016-01-09,12:00:00,-8.620,-8.000,-7.642,-7.089,-6.550,-5.307,-4.453,-3.608,-2.126,-1.117,-0.330
2016-01-09,13:00:00,-8.180,-7.798,-7.526,-7.035,-6.530,-5.322,-4.484,-3.636,-2.140,-1.122,-0.330
2016-01-09,14:00:00,-7.633,-7.498,-7.346,-6.943,-6.485,-5.336,-4.508,-3.663,-2.157,-1.134,-0.335
2016-01-09,15:00:00,-7.133,-7.175,-7.128,-6.815,-6.414,-5.331,-4.530,-3.693,-2.173,-1.135,-0.342
2016-01-09,16:00:00,-6.798,-6.885,-6.903,-6.660,-6.314,-5.308,-4.541,-3.710,-2.187,-1.142,-0.341
2016-01-09,17:00:00,-6.574,-6.661,-6.704,-6.503,-6.206,-5.276,-4.544,-3.727,-2.199,-1.154,-0.342
2016-01-09,18:00:00,-6.378,-6.472,-6.528,-6.353,-6.090,-5.229,-4.544,-3.744,-2.215,-1.155,-0.342
2016-01-09,19:00:00,-6.317,-6.332,-6.378,-6.216,-5.985,-5.179,-4.533,-3.751,-2.223,-1.159,-0.345
2016-01-09,20:00:00,-6.385,-6.281,-6.281,-6.101,-5.879,-5.122,-4.514,-3.752,-2.234,-1.160,-0.347
2016-01-09,21:00:00,-6.408,-6.257,-6.223,-6.020,-5.799,-5.069,-4.497,-3.756,-2.248,-1.184,-0.350
2016-01-09,22:00:00,-6.392,-6.221,-6.168,-5.954,-5.733,-5.020,-4.474,-3.757,-2.264,-1.186,-0.351
2016-01-09,23:00:00,-6.366,-6.180,-6.117,-5.896,-5.669,-4.975,-4.452,-3.757,-2.269,-1.186,-0.351
2016-01-10,00:00:00,-6.347,-6.140,-6.070,-5.841,-5.621,-4.929,-4.428,-3.757,-2.277,-1.191,-0.351
2016-01-10,01:00:00,-6.279,-6.095,-6.026,-5.795,-5.570,-4.890,-4.406,-3.750,-2.289,-1.207,-0.350
2016-01-10,02:00:00,-6.226,-6.038,-5.973,-5.747,-5.522,-4.852,-4.381,-3.734,-2.296,-1.207,-0.355
2016-01-10,03:00:00,-6.138,-5.974,-5.918,-5.695,-5.478,-4.819,-4.358,-3.731,-2.308,-1.210,-0.360
2016-01-10,04:00:00,-6.043,-5.902,-5.858,-5.643,-5.428,-4.782,-4.339,-3.718,-2.307,-1.223,-0.368
2016-01-10,05:00:00,-5.975,-5.829,-5.797,-5.586,-5.384,-4.748,-4.317,-3.710,-2.313,-1.225,-0.369
2016-01-10,06:00:00,-5.993,-5.791,-5.737,-5.533,-5.337,-4.713,-4.297,-3.703,-2.319,-1.225,-0.368
2016-01-10,07:00:00,-6.113,-5.799,-5.714,-5.490,-5.290,-4.682,-4.271,-3.688,-2.319,-1.234,-0.370
2016-01-10,08:00:00,-6.334,-5.876,-5.723,-5.470,-5.260,-4.648,-4.253,-3.678,-2.325,-1.243,-0.375
2016-01-10,09:00:00,-6.580,-5.992,-5.775,-5.469,-5.241,-4.618,-4.230,-3.670,-2.328,-1.248,-0.375
2016-01-10,10:00:00,-6.665,-6.078,-5.833,-5.496,-5.241,-4.599,-4.211,-3.654,-2.332,-1.254,-0.375
2016-01-10,11:00:00,-6.665,-6.109,-5.874,-5.519,-5.250,-4.587,-4.195,-3.643,-2.335,-1.254,-0.377
2016-01-10,12:00:00,-6.530,-6.083,-5.879,-5.536,-5.262,-4.577,-4.181,-3.633,-2.335,-1.267,-0.385
2016-01-10,13:00:00,-6.379,-6.011,-5.847,-5.531,-5.262,-4.577,-4.176,-3.631,-2.335,-1.276,-0.392
2016-01-10,14:00:00,-6.337,-5.961,-5.809,-5.513,-5.251,-4.562,-4.160,-3.617,-2.337,-1.275,-0.397
2016-01-10,15:00:00,-6.265,-5.919,-5.777,-5.492,-5.239,-4.556,-4.157,-3.611,-2.342,-1.275,-0.397
2016-01-10,16:00:00,-6.317,-5.899,-5.752,-5.468,-5.220,-4.553,-4.144,-3.608,-2.342,-1.281,-0.397
2016-01-10,17:00:00,-6.513,-5.958,-5.761,-5.448,-5.200,-4.533,-4.138,-3.594,-2.336,-1.276,-0.398
